agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,country,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
0,1,0,0.171558340248571,0.5,0.85,-0.08807534044866083,1.065224681849696,1.908662543486346,-0.24541652843321554,1.0,-0.14332566568306415,0.5054988617946885,0.43937234830782734,-0.21623299707948407,-0.20055712130100678,-0.18149746595923907,0.05754943931552531,1.169315035174071,-0.678511610485792,-0.28962922958801407,0.5924903064222247,-0.2286040794074513,-1.3932343381033645,-0.6162666531355336,-0.2823538792271419,BR,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,7.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,-0.5118406301486104,0.003790677769052107,-1.5139176859937975,-0.6670241896852677,0.0019216899326940501,-0.00048644053394344185,-0.004900351304867399,1.6559725842823585,-0.5203062313846913,-0.6781713514518238,0.3473903930021507,-0.0019039323235101606,-0.34359745601092484,0.336187015210585,-0.6701606373748125
1,1,0,0.27899636650556275,0.15,0.5,1.644977754113395,0.08619351547742121,-0.3134662087192602,0.7262353184778061,1.0,0.10347688400948613,-0.384254085592737,2.383822152957652,1.8677395452985168,0.6757267076432667,0.5493827048233941,0.5575890518791873,0.9410740301422913,0.30178049704617493,-0.20383749598396966,-0.6167783241285152,0.4939436068216147,0.09060562282802925,-0.32003166070436806,-1.1956206919473358,BR,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,-0.5118406301486104,-0.3331584572577892,0.25213565044308756,1.0168488041557373,0.770597663010285,0.5183834623395331,-0.004900351304867399,0.6636294626150276,-0.26216980651166616,-0.6781713514518238,0.006393688214763604,-0.0019039323235101606,0.3330252265952042,0.002295504138619457,-0.6701606373748125
0,0,1,0.12400164799709545,0.15,0.5,0.04307391467292854,0.6895186371910731,1.388252458506387,0.45794149259790745,-1.0,0.3923180356017002,-0.5982241357621796,1.3169203419722433,0.262202035069088,0.24226729777556155,-0.8292945654843674,0.9789077489613526,-0.3267707439179849,1.0078157362548659,-1.1753211752496568,-1.4379606829400893,-1.010513495060351,0.5964499281241865,0.6659289372967677,-1.092589355871121,BR,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,-0.2559203150743052,-0.6701075922846301,-0.00015768333361029275,-0.3302495909170669,0.0019216899326940501,-0.51935634340742,0.7538637217068533,-0.3287136590523036,0.25410304323438415,-0.34192277310570757,-0.3346030165726239,-1.017334504862224,1.0096479092013337,0.6700785262825515,-0.33445086286019143
0,0,1,0.6000640890777489,0.5,0.85,0.9396270591186098,0.20570507373511226,-0.34323260238978653,-0.3884454972800403,1.0,-1.4796901544621677,0.03841852678745188,1.244159457019316,2.1296439521895594,2.1349137632593305,1.8943399968058523,0.33313172214822706,0.7598895134409697,-0.9191413495791015,-0.44844383777157715,1.1953825979829729,-0.15687298841450945,-1.0770814567620284,-1.261007296743252,0.07376218202877757,BR,2.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,5.0,3.0,-1.535521890445831,0.003790677769052107,-0.504744350887006,1.353623402923938,1.0268229873694819,1.0372533652130096,-1.0165857819871618,-0.3287136590523036,-1.8109883557498172,-0.34192277310570757,0.6883870977895387,-0.6788576473493192,-1.020220138617054,-1.3332705401492442,0.33696868616905107
0,1,1,0.5485853671494569,0.5,0.85,-1.1252679026410068,1.354055933763501,-0.1018009709465259,-0.10522672817832648,-1.0,0.6498733093819961,0.6528106638564882,1.7727439458617145,0.5572666268431912,-0.8213979515114238,0.5849611215432604,0.6751936881159354,-0.13759073798799365,0.3608941125484539,-0.7655070887112793,-0.5056619223360111,0.5372046348796778,-0.3520730431849306,-0.7886511649630146,-0.2821255815584122,BR,4.0,4.0,6.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,7.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0,5.0,7.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,0.2559203150743052,0.6776889478227347,1.261308985549879,-0.6670241896852677,-1.0229796075040938,0.5183834623395331,-0.004900351304867399,0.6636294626150276,1.2866487427264848,-0.6781713514518238,-0.3346030165726239,2.0289572127539177,-0.0052861147078600845,-0.9993790290772782,-0.33445086286019143
0,1,0,0.3745438702648252,0.85,0.5,-1.0311063781631862,1.054305078480259,1.4428329094217252,1.8804075543307373,-1.0,0.36032612878645714,0.18094467567435402,2.871190228168441,0.6673568246298622,-0.8670146543204801,-0.45607819564651986,0.38548168817629946,1.4114452121954546,0.25865811478446366,0.5495169119157985,-0.5791128177878995,0.2936793055348908,2.8311695966906116,1.0500035237126284,0.5342059925525572,BR,4.0,4.0,6.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,7.0,7.0,4.0,5.0,6.0,5.0,4.0,3.0,0.5118406301486104,-0.3331584572577892,1.5136023193265769,-0.6670241896852677,-1.5354302562224877,-0.00048644053394344185,-0.5107430666460145,0.6636294626150276,-0.0040333816386410185,0.6668229619326423,0.3473903930021507,-0.34038078983641495,2.7012046157166574,1.003970037354517,0.0012589116544300268
0,0,1,0.5998911293201162,0.15,0.15,1.2535121346538074,0.7910498374633451,-1.1797091812902645,0.3766965312242033,-1.0,-0.20912370166726973,-0.9997307603266061,1.347153121199425,-1.6120456770311993,0.2796808494619014,0.07891868971880431,0.371944085505727,0.020578481035507412,0.8154400042430745,1.154817395908593,-0.330127424078283,-1.270981174002089,0.7468243968234235,0.4507300459289003,1.9850218832709623,BR,3.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,6.0,4.0,4.0,4.0,3.0,2.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,-1.0236812602972207,-1.3440058623383127,-0.504744350887006,-1.6773479859898708,0.0019216899326940501,0.2589485109027948,0.24802100636570618,-0.9902757401638573,1.54478516759951,1.3393201186248749,0.006393688214763604,-0.6788576473493192,1.0096479092013337,0.002295504138619457,1.679807784227537
0,1,0,0.37596474990906836,0.85,0.5,0.9190766868024711,1.2708876628401655,0.5782310634907109,-1.5898237608628074,-1.0,-0.8669261212441528,-1.8156669107704448,0.49367360502761054,0.005498939746692438,0.5474138862874425,1.6012638782260726,-0.50783411839387,0.47449551163845305,-0.23223161603242132,-1.1683869194000298,0.712846225823399,-0.5270278196672824,0.6046946519293497,0.6209799995597953,1.6786258151747036,BR,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,3.0,4.0,6.0,6.0,6.0,7.0,5.0,-1.2796015753715257,-2.6918024024456777,-1.0093310184404016,-0.6670241896852677,0.0019216899326940501,0.7778184137762714,-1.2695071396577353,0.0020673815034734882,-0.0040333816386410185,-1.350668508144057,0.3473903930021507,-0.34038078983641495,-0.0052861147078600845,1.3378615484264826,2.015517558742158
1,0,1,0.5895634907000337,0.5,0.15,0.6852439432513155,1.1656478110643511,-0.47824435262871584,-1.0944888757103928,1.0,1.1791432863065037,-0.11809929199913011,2.944352231999072,2.66004026754954,1.754877829282175,0.9709607111016201,1.4487229081160145,0.06421538834494778,0.7763355424070104,0.8774110146897243,-0.6564187244689619,0.6380835686464206,1.004020249566554,-0.016335301891721943,0.2094750264432092,BR,4.0,5.0,5.0,5.0,2.0,4.0,3.0,6.0,4.0,5.0,5.0,7.0,7.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.7677609452229155,-1.0070567273114714,1.0090156517731812,2.3639471992285412,1.2830483117286788,-0.00048644053394344185,1.006785079377427,-0.3287136590523036,-0.5203062313846913,0.6668229619326423,-0.3346030165726239,-0.34038078983641495,1.0096479092013337,0.336187015210585,0.672678460683673
0,1,0,0.09099713006353483,0.85,0.85,0.750655038301459,2.161476942595481,0.3748132734278085,0.40714403956648265,-1.0,0.894560985467278,1.0222962180596424,2.484126572505545,1.4928441260649516,0.20475446386789364,-0.1750979754141276,1.134140079614523,-0.07034375612961141,1.5756699045444114,0.735683387600544,-0.3788903743400208,0.813447727139508,-0.21779642254106837,0.5378175031131944,0.9080618501349716,BR,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,5.0,4.0,3.0,6.0,5.0,3.0,4.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,1.0236812602972207,0.340739812795893,1.0090156517731812,0.34329960661933495,0.514372338651088,0.5183834623395331,0.24802100636570618,-0.3287136590523036,1.8029215924725353,0.33057438358652524,0.006393688214763604,1.352003497728108,0.3330252265952042,0.6700785262825515,-0.33445086286019143
1,0,1,0.40318004634532395,0.5,0.85,2.343212344111449,2.008060363066084,-0.6109898326419756,-0.08348388371304519,-1.0,0.9952212959548967,0.9848202836713251,1.9968971498111248,0.6257043104360531,1.2673720315383699,0.7339284031732147,0.8483218097664103,1.7318834920831239,0.35129432476755906,-0.4772316426519998,1.179923425932195,0.22991604419838846,-0.7112697274769518,-0.7002370813718232,1.6145370594223691,BR,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0,3.0,4.0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,5.0,5.0,0.2559203150743052,1.0146380828495756,-0.00015768333361029275,-0.3302495909170669,0.514372338651088,0.2589485109027948,-0.004900351304867399,1.6559725842823585,1.0285123178534596,-0.6781713514518238,1.3703805073643127,0.33657292518939413,-0.0052861147078600845,-0.6654875180053121,1.344098009712915
0,0,1,0.07796939135207423,0.85,0.15,2.139616011427707,0.707647079048635,1.2739828380241747,0.2258270440199704,1.0,-1.2980020630612432,0.9516470735059352,0.17383050832644537,-0.08780044023427952,-0.29020688092847446,-1.4050860549958728,-0.09087148241502774,0.6427648438622517,0.7710389872847636,0.4976688490435133,0.24866840201566384,-0.04488794716043126,-1.0120814474050364,0.6790955178153766,-0.02794020783297462,BR,2.0,3.0,3.0,2.0,5.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,6.0,4.0,3.0,3.0,-1.535521890445831,1.0146380828495756,-2.018504353547193,-1.003798788453469,-0.7667542831448969,-1.0382262462808964,-0.5107430666460145,-0.6594946996080803,0.25410304323438415,0.33057438358652524,0.006393688214763604,-0.34038078983641495,-1.020220138617054,0.6700785262825515,-0.6701606373748125
0,1,1,0.4983824365477343,0.15,0.5,-1.0288099383204916,0.7605798923375119,0.16801091525721398,1.6387579410763857,1.0,0.38267252896205206,0.5480083251981281,2.555225054127514,1.757437281570348,-0.4544806572523965,-0.7924322480640633,2.6619198247362967,2.924628828874453,1.7327737151155622,1.5729679855979748,-0.859907917631798,2.5219419798810114,1.7841813529199335,-0.8650303938700241,0.5507458359677729,BR,5.0,4.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,6.0,6.0,5.0,6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,6.0,6.0,6.0,5.0,5.0,7.0,3.0,3.0,2.0,4.0,5.0,5.0,0.7677609452229155,0.6776889478227347,0.7567223179964833,-0.3302495909170669,-0.25430363442650294,-0.7787912948441582,1.7655491523891478,2.648315705949689,1.0285123178534596,0.6668229619326423,-1.357593130934786,2.0289572127539177,1.6862705918074634,-1.3332705401492442,0.672678460683673
1,1,0,0.5589629657659547,0.85,0.15,1.9221732732350776,0.9612684611210134,-0.7253072671548308,-1.3238438309020155,-1.0,0.5576783812503092,-0.05035435411918321,1.8177508278936834,-0.4249473716869807,1.771615830594027,1.2642177212788934,-0.7810634658899176,-0.6307222315446843,-0.018383316449041454,-2.042150219903051,-0.6898669141635367,-0.637918347920994,-1.667953398641154,-1.6386841645365102,1.1345692171962691,BR,3.0,3.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.2559203150743052,0.003790677769052107,0.5044289842197854,-1.003798788453469,0.514372338651088,0.7778184137762714,-0.7636644243165882,-1.3210567807196345,-0.26216980651166616,-2.6956628215285234,-0.675599721360011,0.33657292518939413,-1.020220138617054,-0.33159600693334657,0.33696868616905107
0,1,1,0.25818591884934655,0.85,0.5,1.4249337380300946,0.8079225662110101,0.2735301172470308,0.6067595905158182,1.0,0.11045626642006451,-0.34837997824352884,1.8742871500655687,2.218681694490019,0.5499917764257661,1.1015746847465469,1.0789142804598701,1.0039170403282527,0.1498237427174499,-0.17995991161362673,1.0543781642590186,1.6794086886053072,0.9229110124222281,1.087594153627175,-0.8272718121737566,BR,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,5.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0,0.003790677769052107,-0.00015768333361029275,1.6903980016921396,0.0019216899326940501,0.7778184137762714,0.24802100636570618,1.3251915437265809,-0.0040333816386410185,-1.350668508144057,1.3703805073643127,2.367434070266822,1.0096479092013337,0.336187015210585,-0.33445086286019143
1,0,0,0.3882808812852879,0.15,0.5,0.13486315742683586,2.17013203042548,-0.03070202163390151,-0.301421836922357,1.0,-0.730252085279187,0.132831063667248,1.465992679093521,1.9901146030024726,1.1017599898989616,1.7310555358096136,0.198530270607055,0.2798576030324047,-1.7853798999828188,0.3677539509870931,-0.6384551178908598,0.12417867060897134,-0.43673765693473765,0.5798939773476028,-0.6104314505057522,BR,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,-1.0236812602972207,-0.3331584572577892,-0.504744350887006,1.353623402923938,0.770597663010285,1.5561232680864863,0.5009423640362798,-0.3287136590523036,-2.8435340552419177,-0.6781713514518238,-0.3346030165726239,0.6750497827022994,0.3330252265952042,0.6700785262825515,-0.6701606373748125
1,0,0,0.26931040937765693,0.15,0.5,2.839559924365304,0.19844596969428652,-1.5980413692126978,0.012025390276107287,1.0,-0.45922891400946964,0.4145852836607032,1.7588450805371725,1.7584128361501532,-0.07273865490558429,-0.5802724983906915,1.2033781873920306,-0.07461460626917382,-0.3452266890484986,-1.089457979929814,-0.5094379125696671,2.1770597336077646,-0.04304114906575163,0.8375803904799133,0.19391476802724358,BR,3.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0,3.0,3.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0,-0.7677609452229155,0.6776889478227347,-0.00015768333361029275,0.6800742053875366,-0.25430363442650294,-1.0382262462808964,0.7538637217068533,-0.3287136590523036,-0.26216980651166616,-1.350668508144057,-0.3346030165726239,1.352003497728108,-0.6819087973139892,1.3378615484264826,0.33696868616905107
1,0,0,0.5064015732987515,0.15,0.85,-1.1444225353490987,-0.8188797237232734,2.2910891438267864,0.020058581917707,-1.0,0.002277959442202382,0.6631551894947122,1.159437397327213,0.14572781223076578,-0.9101291157198605,-1.4979192482260515,0.3303688469045155,0.612022316975456,0.13116430617327468,1.2919661659389536,0.06844148373696601,0.289707566309894,0.5111243888196954,-0.0914348425761131,0.4411136357976915,BR,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.6776889478227347,-0.7570376846637038,-1.34057338722167,-0.25430363442650294,-1.8165311005911113,-1.0165857819871618,0.6636294626150276,-0.26216980651166616,1.3393201186248749,0.006393688214763604,0.33657292518939413,-0.0052861147078600845,0.336187015210585,0.0012589116544300268
0,0,1,0.9308510065865304,0.85,0.5,0.7784581991102181,-0.5135629503577086,-0.2764706583710738,2.7034556862526413,-1.0,-1.080829639323642,1.5567444936581967,1.9929879842223421,-0.5041957556366405,3.5862141280767896,2.0992151070754836,-0.2831977911467129,-0.31383254388495185,-1.3685730390838113,0.5729682213142194,0.5630970373872035,-0.27188693790261287,0.24759925181510162,-0.6341164796514294,0.19891501233672115,BR,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,4.0,3.0,2.0,3.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,6.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,-0.2559203150743052,1.3515872178764166,-0.00015768333361029275,-1.34057338722167,2.8204002578838607,2.334428122396701,-1.2695071396577353,-0.6594946996080803,-2.5853976303688926,1.3393201186248749,0.3473903930021507,0.33657292518939413,-0.0052861147078600845,-0.33159600693334657,0.33696868616905107
1,0,1,0.5760681620400699,0.15,0.15,-0.3548784361216588,-0.17142794323573174,-0.7187289594751913,-0.40342292423360454,1.0,0.905594143719577,0.7897685836015267,2.476168023908595,0.45995324694198003,-0.38045267505569214,0.9219822005294411,0.6956421810035894,-0.21032085350144314,-0.3916080545617099,-1.2167210793790308,-1.0572173690598754,-0.8378908833638057,-0.47978529055486363,-0.44424258871543104,0.28636009962716563,BR,5.0,6.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,1.2796015753715257,0.6776889478227347,1.0090156517731812,0.006525007851134241,-0.7667542831448969,1.2966883166497478,-0.004900351304867399,-0.3287136590523036,-0.5203062313846913,-1.6869170864901732,-1.357593130934786,-1.017334504862224,-0.34359745601092484,0.002295504138619457,0.672678460683673
0,1,0,0.09095985888020669,0.85,0.15,0.318162129151776,1.0828792970182017,0.8880534941827654,-0.4071012708580749,1.0,-0.6664847944148227,0.2586280485403273,1.925957814733319,0.906337714613639,0.4725914139716634,-0.6792576352909165,1.8393248061506378,0.9509793160647368,1.1911896282672165,2.0103208570446376,-0.6522852778902573,0.9908913707650342,0.5982093017349048,0.5518855107673128,-0.29667841630453634,BR,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,-0.7677609452229155,0.340739812795893,-0.00015768333361029275,1.0168488041557373,0.0019216899326940501,-1.2976611977176349,1.5126277947185742,0.6636294626150276,1.0285123178534596,1.3393201186248749,-1.0165964261473985,-0.34038078983641495,0.6713365678982695,1.003970037354517,-1.005870411889434
0,0,1,0.351676795881631,0.85,0.5,1.7632595331962513,2.7216821070624366,-1.1996231694131954,-1.0411058331652967,-1.0,-0.13334344170001444,-0.6234903566241623,2.4606922059676393,1.7351223337879689,0.019430469498188052,-0.7566859777600276,0.4689329303904633,-0.10169699079862835,0.2029693227084879,-1.1341353796937397,-1.487197666125076,1.4935452718509838,-1.691897385089112,-0.9926773815935688,0.653234166075562,BR,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,-1.0236812602972207,-0.3331584572577892,0.7567223179964833,1.0168488041557373,0.514372338651088,-1.0382262462808964,-0.5107430666460145,-0.6594946996080803,-0.26216980651166616,-1.6869170864901732,-1.0165964261473985,0.6750497827022994,-1.020220138617054,-1.3332705401492442,0.0012589116544300268
1,1,1,0.536699087198105,0.85,0.5,-0.15978421361118944,1.3515869387333415,-0.04526832974297346,-1.4453893939173643,-1.0,1.7561222218899353,0.33038996952733335,3.7000658598592606,0.15899706299834837,-0.5049199697702115,-0.29397271231838473,0.7014353973112577,1.1482636126510846,1.2054586171810666,0.4943851008457847,-0.6866425184840443,-0.49052162935105814,-1.3492948291212417,0.8838102622287147,0.08646332541882078,BR,5.0,6.0,6.0,5.0,4.0,3.0,5.0,6.0,6.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,1.535521890445831,0.003790677769052107,2.2704823206566704,0.34329960661933495,-0.5105289587856999,-0.51935634340742,-0.257821708975441,0.6636294626150276,1.0285123178534596,-0.34192277310570757,0.006393688214763604,-0.6788576473493192,-1.3585314799201187,1.3378615484264826,0.33696868616905107
1,1,1,0.16506026815165575,0.85,0.85,-0.007399061624183356,-0.27509410350780805,-1.4930475399090362,-0.6819523268598118,1.0,0.3596231197141917,0.14878835405035157,1.8995854361385414,0.05691858596468524,-0.7442481336187943,-1.096657756810769,0.7867988597205668,-0.1793546596962859,0.46761128222370263,0.7306354146028753,-0.043508714638726076,-0.3561688979846409,-1.1163792713092673,0.3222813268525727,-1.6809997754063746,BR,5.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,1.0,3.0,0.2559203150743052,-0.6701075922846301,-0.25245101711030815,-0.6670241896852677,-0.5105289587856999,-2.335401003464588,0.5009423640362798,0.33284842205925014,-0.0040333816386410185,-0.0056741947595909305,0.3473903930021507,-0.0019039323235101606,-1.3585314799201187,0.336187015210585,-1.6772899609186764
